52 48
Z16xZ3
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47
40 41 42 43 44 45 46 47 32 33 34 35 36 37 38 39 24 25 26 27 28 29 30 31 16 17 18 19 20 21 22 23 8 9 10 11 12 13 14 15 0 1 2 3 4 5 6 7
41 42 43 40 45 46 47 44 37 38 39 36 33 34 35 32 25 26 27 24 29 30 31 28 21 22 23 20 17 18 19 16 9 10 11 8 13 14 15 12 5 6 7 4 1 2 3 0
42 43 40 41 46 47 44 45 34 35 32 33 38 39 36 37 26 27 24 25 30 31 28 29 18 19 16 17 22 23 20 21 10 11 8 9 14 15 12 13 2 3 0 1 6 7 4 5
43 40 41 42 47 44 45 46 39 36 37 38 35 32 33 34 27 24 25 26 31 28 29 30 23 20 21 22 19 16 17 18 11 8 9 10 15 12 13 14 7 4 5 6 3 0 1 2
44 45 46 47 40 41 42 43 36 37 38 39 32 33 34 35 28 29 30 31 24 25 26 27 20 21 22 23 16 17 18 19 12 13 14 15 8 9 10 11 4 5 6 7 0 1 2 3
45 46 47 44 41 42 43 40 33 34 35 32 37 38 39 36 29 30 31 28 25 26 27 24 17 18 19 16 21 22 23 20 13 14 15 12 9 10 11 8 1 2 3 0 5 6 7 4
46 47 44 45 42 43 40 41 38 39 36 37 34 35 32 33 30 31 28 29 26 27 24 25 22 23 20 21 18 19 16 17 14 15 12 13 10 11 8 9 6 7 4 5 2 3 0 1
47 44 45 46 43 40 41 42 35 32 33 34 39 36 37 38 31 28 29 30 27 24 25 26 19 16 17 18 23 20 21 22 15 12 13 14 11 8 9 10 3 0 1 2 7 4 5 6
Z3:Z2xZ2:Z4
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47
1 2 3 0 5 6 7 4 13 14 15 12 9 10 11 8 33 34 35 32 37 38 39 36 45 46 47 44 41 42 43 40 17 18 19 16 21 22 23 20 29 30 31 28 25 26 27 24
2 3 0 1 6 7 4 5 10 11 8 9 14 15 12 13 18 19 16 17 22 23 20 21 26 27 24 25 30 31 28 29 34 35 32 33 38 39 36 37 42 43 40 41 46 47 44 45
3 0 1 2 7 4 5 6 15 12 13 14 11 8 9 10 35 32 33 34 39 36 37 38 47 44 45 46 43 40 41 42 19 16 17 18 23 20 21 22 31 28 29 30 27 24 25 26
4 5 6 7 0 1 2 3 12 13 14 15 8 9 10 11 20 21 22 23 16 17 18 19 28 29 30 31 24 25 26 27 36 37 38 39 32 33 34 35 44 45 46 47 40 41 42 43
5 6 7 4 1 2 3 0 9 10 11 8 13 14 15 12 37 38 39 36 33 34 35 32 41 42 43 40 45 46 47 44 21 22 23 20 17 18 19 16 25 26 27 24 29 30 31 28
6 7 4 5 2 3 0 1 14 15 12 13 10 11 8 9 22 23 20 21 18 19 16 17 30 31 28 29 26 27 24 25 38 39 36 37 34 35 32 33 46 47 44 45 42 43 40 41
7 4 5 6 3 0 1 2 11 8 9 10 15 12 13 14 39 36 37 38 35 32 33 34 43 40 41 42 47 44 45 46 23 20 21 22 19 16 17 18 27 24 25 26 31 28 29 30
8 9 10 11 12 13 14 15 0 1 2 3 4 5 6 7 24 25 26 27 28 29 30 31 16 17 18 19 20 21 22 23 40 41 42 43 44 45 46 47 32 33 34 35 36 37 38 39
9 10 11 8 13 14 15 12 5 6 7 4 1 2 3 0 41 42 43 40 45 46 47 44 37 38 39 36 33 34 35 32 25 26 27 24 29 30 31 28 21 22 23 20 17 18 19 16
10 11 8 9 14 15 12 13 2 3 0 1 6 7 4 5 26 27 24 25 30 31 28 29 18 19 16 17 22 23 20 21 42 43 40 41 46 47 44 45 34 35 32 33 38 39 36 37
11 8 9 10 15 12 13 14 7 4 5 6 3 0 1 2 43 40 41 42 47 44 45 46 39 36 37 38 35 32 33 34 27 24 25 26 31 28 29 30 23 20 21 22 19 16 17 18
12 13 14 15 8 9 10 11 4 5 6 7 0 1 2 3 28 29 30 31 24 25 26 27 20 21 22 23 16 17 18 19 44 45 46 47 40 41 42 43 36 37 38 39 32 33 34 35
13 14 15 12 9 10 11 8 1 2 3 0 5 6 7 4 45 46 47 44 41 42 43 40 33 34 35 32 37 38 39 36 29 30 31 28 25 26 27 24 17 18 19 16 21 22 23 20
14 15 12 13 10 11 8 9 6 7 4 5 2 3 0 1 30 31 28 29 26 27 24 25 22 23 20 21 18 19 16 17 46 47 44 45 42 43 40 41 38 39 36 37 34 35 32 33
15 12 13 14 11 8 9 10 3 0 1 2 7 4 5 6 47 44 45 46 43 40 41 42 35 32 33 34 39 36 37 38 31 28 29 30 27 24 25 26 19 16 17 18 23 20 21 22
16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15
17 18 19 16 21 22 23 20 29 30 31 28 25 26 27 24 1 2 3 0 5 6 7 4 13 14 15 12 9 10 11 8 33 34 35 32 37 38 39 36 45 46 47 44 41 42 43 40
18 19 16 17 22 23 20 21 26 27 24 25 30 31 28 29 34 35 32 33 38 39 36 37 42 43 40 41 46 47 44 45 2 3 0 1 6 7 4 5 10 11 8 9 14 15 12 13
19 16 17 18 23 20 21 22 31 28 29 30 27 24 25 26 3 0 1 2 7 4 5 6 15 12 13 14 11 8 9 10 35 32 33 34 39 36 37 38 47 44 45 46 43 40 41 42
20 21 22 23 16 17 18 19 28 29 30 31 24 25 26 27 36 37 38 39 32 33 34 35 44 45 46 47 40 41 42 43 4 5 6 7 0 1 2 3 12 13 14 15 8 9 10 11
21 22 23 20 17 18 19 16 25 26 27 24 29 30 31 28 5 6 7 4 1 2 3 0 9 10 11 8 13 14 15 12 37 38 39 36 33 34 35 32 41 42 43 40 45 46 47 44
22 23 20 21 18 19 16 17 30 31 28 29 26 27 24 25 38 39 36 37 34 35 32 33 46 47 44 45 42 43 40 41 6 7 4 5 2 3 0 1 14 15 12 13 10 11 8 9
23 20 21 22 19 16 17 18 27 24 25 26 31 28 29 30 7 4 5 6 3 0 1 2 11 8 9 10 15 12 13 14 39 36 37 38 35 32 33 34 43 40 41 42 47 44 45 46
24 25 26 27 28 29 30 31 16 17 18 19 20 21 22 23 40 41 42 43 44 45 46 47 32 33 34 35 36 37 38 39 8 9 10 11 12 13 14 15 0 1 2 3 4 5 6 7
25 26 27 24 29 30 31 28 21 22 23 20 17 18 19 16 9 10 11 8 13 14 15 12 5 6 7 4 1 2 3 0 41 42 43 40 45 46 47 44 37 38 39 36 33 34 35 32
26 27 24 25 30 31 28 29 18 19 16 17 22 23 20 21 42 43 40 41 46 47 44 45 34 35 32 33 38 39 36 37 10 11 8 9 14 15 12 13 2 3 0 1 6 7 4 5
27 24 25 26 31 28 29 30 23 20 21 22 19 16 17 18 11 8 9 10 15 12 13 14 7 4 5 6 3 0 1 2 43 40 41 42 47 44 45 46 39 36 37 38 35 32 33 34
28 29 30 31 24 25 26 27 20 21 22 23 16 17 18 19 44 45 46 47 40 41 42 43 36 37 38 39 32 33 34 35 12 13 14 15 8 9 10 11 4 5 6 7 0 1 2 3
29 30 31 28 25 26 27 24 17 18 19 16 21 22 23 20 13 14 15 12 9 10 11 8 1 2 3 0 5 6 7 4 45 46 47 44 41 42 43 40 33 34 35 32 37 38 39 36
30 31 28 29 26 27 24 25 22 23 20 21 18 19 16 17 46 47 44 45 42 43 40 41 38 39 36 37 34 35 32 33 14 15 12 13 10 11 8 9 6 7 4 5 2 3 0 1
31 28 29 30 27 24 25 26 19 16 17 18 23 20 21 22 15 12 13 14 11 8 9 10 3 0 1 2 7 4 5 6 47 44 45 46 43 40 41 42 35 32 33 34 39 36 37 38
32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31
33 34 35 32 37 38 39 36 45 46 47 44 41 42 43 40 17 18 19 16 21 22 23 20 29 30 31 28 25 26 27 24 1 2 3 0 5 6 7 4 13 14 15 12 9 10 11 8
34 35 32 33 38 39 36 37 42 43 40 41 46 47 44 45 2 3 0 1 6 7 4 5 10 11 8 9 14 15 12 13 18 19 16 17 22 23 20 21 26 27 24 25 30 31 28 29
35 32 33 34 39 36 37 38 47 44 45 46 43 40 41 42 19 16 17 18 23 20 21 22 31 28 29 30 27 24 25 26 3 0 1 2 7 4 5 6 15 12 13 14 11 8 9 10
36 37 38 39 32 33 34 35 44 45 46 47 40 41 42 43 4 5 6 7 0 1 2 3 12 13 14 15 8 9 10 11 20 21 22 23 16 17 18 19 28 29 30 31 24 25 26 27
37 38 39 36 33 34 35 32 41 42 43 40 45 46 47 44 21 22 23 20 17 18 19 16 25 26 27 24 29 30 31 28 5 6 7 4 1 2 3 0 9 10 11 8 13 14 15 12
38 39 36 37 34 35 32 33 46 47 44 45 42 43 40 41 6 7 4 5 2 3 0 1 14 15 12 13 10 11 8 9 22 23 20 21 18 19 16 17 30 31 28 29 26 27 24 25
39 36 37 38 35 32 33 34 43 40 41 42 47 44 45 46 23 20 21 22 19 16 17 18 27 24 25 26 31 28 29 30 7 4 5 6 3 0 1 2 11 8 9 10 15 12 13 14
40 41 42 43 44 45 46 47 32 33 34 35 36 37 38 39 8 9 10 11 12 13 14 15 0 1 2 3 4 5 6 7 24 25 26 27 28 29 30 31 16 17 18 19 20 21 22 23
41 42 43 40 45 46 47 44 37 38 39 36 33 34 35 32 25 26 27 24 29 30 31 28 21 22 23 20 17 18 19 16 9 10 11 8 13 14 15 12 5 6 7 4 1 2 3 0
42 43 40 41 46 47 44 45 34 35 32 33 38 39 36 37 10 11 8 9 14 15 12 13 2 3 0 1 6 7 4 5 26 27 24 25 30 31 28 29 18 19 16 17 22 23 20 21
43 40 41 42 47 44 45 46 39 36 37 38 35 32 33 34 27 24 25 26 31 28 29 30 23 20 21 22 19 16 17 18 11 8 9 10 15 12 13 14 7 4 5 6 3 0 1 2
44 45 46 47 40 41 42 43 36 37 38 39 32 33 34 35 12 13 14 15 8 9 10 11 4 5 6 7 0 1 2 3 28 29 30 31 24 25 26 27 20 21 22 23 16 17 18 19
45 46 47 44 41 42 43 40 33 34 35 32 37 38 39 36 29 30 31 28 25 26 27 24 17 18 19 16 21 22 23 20 13 14 15 12 9 10 11 8 1 2 3 0 5 6 7 4
46 47 44 45 42 43 40 41 38 39 36 37 34 35 32 33 14 15 12 13 10 11 8 9 6 7 4 5 2 3 0 1 30 31 28 29 26 27 24 25 22 23 20 21 18 19 16 17
47 44 45 46 43 40 41 42 35 32 33 34 39 36 37 38 31 28 29 30 27 24 25 26 19 16 17 18 23 20 21 22 15 12 13 14 11 8 9 10 3 0 1 2 7 4 5 6
Z3:Z8:Z2
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47
1 0 7 6 13 12 3 2 9 8 15 14 5 4 11 10 17 16 23 22 29 28 19 18 25 24 31 30 21 20 27 26 33 32 39 38 45 44 35 34 41 40 47 46 37 36 43 42
2 3 4 5 6 7 8 9 10 11 12 13 14 15 0 1 18 19 20 21 22 23 24 25 26 27 28 29 30 31 16 17 34 35 36 37 38 39 40 41 42 43 44 45 46 47 32 33
3 2 9 8 15 14 5 4 11 10 1 0 7 6 13 12 19 18 25 24 31 30 21 20 27 26 17 16 23 22 29 28 35 34 41 40 47 46 37 36 43 42 33 32 39 38 45 44
4 5 6 7 8 9 10 11 12 13 14 15 0 1 2 3 20 21 22 23 24 25 26 27 28 29 30 31 16 17 18 19 36 37 38 39 40 41 42 43 44 45 46 47 32 33 34 35
5 4 11 10 1 0 7 6 13 12 3 2 9 8 15 14 21 20 27 26 17 16 23 22 29 28 19 18 25 24 31 30 37 36 43 42 33 32 39 38 45 44 35 34 41 40 47 46
6 7 8 9 10 11 12 13 14 15 0 1 2 3 4 5 22 23 24 25 26 27 28 29 30 31 16 17 18 19 20 21 38 39 40 41 42 43 44 45 46 47 32 33 34 35 36 37
7 6 13 12 3 2 9 8 15 14 5 4 11 10 1 0 23 22 29 28 19 18 25 24 31 30 21 20 27 26 17 16 39 38 45 44 35 34 41 40 47 46 37 36 43 42 33 32
8 9 10 11 12 13 14 15 0 1 2 3 4 5 6 7 24 25 26 27 28 29 30 31 16 17 18 19 20 21 22 23 40 41 42 43 44 45 46 47 32 33 34 35 36 37 38 39
9 8 15 14 5 4 11 10 1 0 7 6 13 12 3 2 25 24 31 30 21 20 27 26 17 16 23 22 29 28 19 18 41 40 47 46 37 36 43 42 33 32 39 38 45 44 35 34
10 11 12 13 14 15 0 1 2 3 4 5 6 7 8 9 26 27 28 29 30 31 16 17 18 19 20 21 22 23 24 25 42 43 44 45 46 47 32 33 34 35 36 37 38 39 40 41
11 10 1 0 7 6 13 12 3 2 9 8 15 14 5 4 27 26 17 16 23 22 29 28 19 18 25 24 31 30 21 20 43 42 33 32 39 38 45 44 35 34 41 40 47 46 37 36
12 13 14 15 0 1 2 3 4 5 6 7 8 9 10 11 28 29 30 31 16 17 18 19 20 21 22 23 24 25 26 27 44 45 46 47 32 33 34 35 36 37 38 39 40 41 42 43
13 12 3 2 9 8 15 14 5 4 11 10 1 0 7 6 29 28 19 18 25 24 31 30 21 20 27 26 17 16 23 22 45 44 35 34 41 40 47 46 37 36 43 42 33 32 39 38
14 15 0 1 2 3 4 5 6 7 8 9 10 11 12 13 30 31 16 17 18 19 20 21 22 23 24 25 26 27 28 29 46 47 32 33 34 35 36 37 38 39 40 41 42 43 44 45
15 14 5 4 11 10 1 0 7 6 13 12 3 2 9 8 31 30 21 20 27 26 17 16 23 22 29 28 19 18 25 24 47 46 37 36 43 42 33 32 39 38 45 44 35 34 41 40
16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15
17 16 23 22 29 28 19 18 25 24 31 30 21 20 27 26 33 32 39 38 45 44 35 34 41 40 47 46 37 36 43 42 1 0 7 6 13 12 3 2 9 8 15 14 5 4 11 10
18 19 20 21 22 23 24 25 26 27 28 29 30 31 16 17 34 35 36 37 38 39 40 41 42 43 44 45 46 47 32 33 2 3 4 5 6 7 8 9 10 11 12 13 14 15 0 1
19 18 25 24 31 30 21 20 27 26 17 16 23 22 29 28 35 34 41 40 47 46 37 36 43 42 33 32 39 38 45 44 3 2 9 8 15 14 5 4 11 10 1 0 7 6 13 12
20 21 22 23 24 25 26 27 28 29 30 31 16 17 18 19 36 37 38 39 40 41 42 43 44 45 46 47 32 33 34 35 4 5 6 7 8 9 10 11 12 13 14 15 0 1 2 3
21 20 27 26 17 16 23 22 29 28 19 18 25 24 31 30 37 36 43 42 33 32 39 38 45 44 35 34 41 40 47 46 5 4 11 10 1 0 7 6 13 12 3 2 9 8 15 14
22 23 24 25 26 27 28 29 30 31 16 17 18 19 20 21 38 39 40 41 42 43 44 45 46 47 32 33 34 35 36 37 6 7 8 9 10 11 12 13 14 15 0 1 2 3 4 5
23 22 29 28 19 18 25 24 31 30 21 20 27 26 17 16 39 38 45 44 35 34 41 40 47 46 37 36 43 42 33 32 7 6 13 12 3 2 9 8 15 14 5 4 11 10 1 0
24 25 26 27 28 29 30 31 16 17 18 19 20 21 22 23 40 41 42 43 44 45 46 47 32 33 34 35 36 37 38 39 8 9 10 11 12 13 14 15 0 1 2 3 4 5 6 7
25 24 31 30 21 20 27 26 17 16 23 22 29 28 19 18 41 40 47 46 37 36 43 42 33 32 39 38 45 44 35 34 9 8 15 14 5 4 11 10 1 0 7 6 13 12 3 2
26 27 28 29 30 31 16 17 18 19 20 21 22 23 24 25 42 43 44 45 46 47 32 33 34 35 36 37 38 39 40 41 10 11 12 13 14 15 0 1 2 3 4 5 6 7 8 9
27 26 17 16 23 22 29 28 19 18 25 24 31 30 21 20 43 42 33 32 39 38 45 44 35 34 41 40 47 46 37 36 11 10 1 0 7 6 13 12 3 2 9 8 15 14 5 4
28 29 30 31 16 17 18 19 20 21 22 23 24 25 26 27 44 45 46 47 32 33 34 35 36 37 38 39 40 41 42 43 12 13 14 15 0 1 2 3 4 5 6 7 8 9 10 11
29 28 19 18 25 24 31 30 21 20 27 26 17 16 23 22 45 44 35 34 41 40 47 46 37 36 43 42 33 32 39 38 13 12 3 2 9 8 15 14 5 4 11 10 1 0 7 6
30 31 16 17 18 19 20 21 22 23 24 25 26 27 28 29 46 47 32 33 34 35 36 37 38 39 40 41 42 43 44 45 14 15 0 1 2 3 4 5 6 7 8 9 10 11 12 13
31 30 21 20 27 26 17 16 23 22 29 28 19 18 25 24 47 46 37 36 43 42 33 32 39 38 45 44 35 34 41 40 15 14 5 4 11 10 1 0 7 6 13 12 3 2 9 8
32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31
33 32 39 38 45 44 35 34 41 40 47 46 37 36 43 42 1 0 7 6 13 12 3 2 9 8 15 14 5 4 11 10 17 16 23 22 29 28 19 18 25 24 31 30 21 20 27 26
34 35 36 37 38 39 40 41 42 43 44 45 46 47 32 33 2 3 4 5 6 7 8 9 10 11 12 13 14 15 0 1 18 19 20 21 22 23 24 25 26 27 28 29 30 31 16 17
35 34 41 40 47 46 37 36 43 42 33 32 39 38 45 44 3 2 9 8 15 14 5 4 11 10 1 0 7 6 13 12 19 18 25 24 31 30 21 20 27 26 17 16 23 22 29 28
36 37 38 39 40 41 42 43 44 45 46 47 32 33 34 35 4 5 6 7 8 9 10 11 12 13 14 15 0 1 2 3 20 21 22 23 24 25 26 27 28 29 30 31 16 17 18 19
37 36 43 42 33 32 39 38 45 44 35 34 41 40 47 46 5 4 11 10 1 0 7 6 13 12 3 2 9 8 15 14 21 20 27 26 17 16 23 22 29 28 19 18 25 24 31 30
38 39 40 41 42 43 44 45 46 47 32 33 34 35 36 37 6 7 8 9 10 11 12 13 14 15 0 1 2 3 4 5 22 23 24 25 26 27 28 29 30 31 16 17 18 19 20 21
39 38 45 44 35 34 41 40 47 46 37 36 43 42 33 32 7 6 13 12 3 2 9 8 15 14 5 4 11 10 1 0 23 22 29 28 19 18 25 24 31 30 21 20 27 26 17 16
40 41 42 43 44 45 46 47 32 33 34 35 36 37 38 39 8 9 10 11 12 13 14 15 0 1 2 3 4 5 6 7 24 25 26 27 28 29 30 31 16 17 18 19 20 21 22 23
41 40 47 46 37 36 43 42 33 32 39 38 45 44 35 34 9 8 15 14 5 4 11 10 1 0 7 6 13 12 3 2 25 24 31 30 21 20 27 26 17 16 23 22 29 28 19 18
42 43 44 45 46 47 32 33 34 35 36 37 38 39 40 41 10 11 12 13 14 15 0 1 2 3 4 5 6 7 8 9 26 27 28 29 30 31 16 17 18 19 20 21 22 23 24 25
43 42 33 32 39 38 45 44 35 34 41 40 47 46 37 36 11 10 1 0 7 6 13 12 3 2 9 8 15 14 5 4 27 26 17 16 23 22 29 28 19 18 25 24 31 30 21 20
44 45 46 47 32 33 34 35 36 37 38 39 40 41 42 43 12 13 14 15 0 1 2 3 4 5 6 7 8 9 10 11 28 29 30 31 16 17 18 19 20 21 22 23 24 25 26 27
45 44 35 34 41 40 47 46 37 36 43 42 33 32 39 38 13 12 3 2 9 8 15 14 5 4 11 10 1 0 7 6 29 28 19 18 25 24 31 30 21 20 27 26 17 16 23 22
46 47 32 33 34 35 36 37 38 39 40 41 42 43 44 45 14 15 0 1 2 3 4 5 6 7 8 9 10 11 12 13 30 31 16 17 18 19 20 21 22 23 24 25 26 27 28 29
47 46 37 36 43 42 33 32 39 38 45 44 35 34 41 40 15 14 5 4 11 10 1 0 7 6 13 12 3 2 9 8 31 30 21 20 27 26 17 16 23 22 29 28 19 18 25 24
Z3:Z8:Z2
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47
1 0 7 6 13 12 3 2 9 8 15 14 5 4 11 10 33 32 39 38 45 44 35 34 41 40 47 46 37 36 43 42 17 16 23 22 29 28 19 18 25 24 31 30 21 20 27 26
2 3 4 5 6 7 8 9 10 11 12 13 14 15 0 1 18 19 20 21 22 23 24 25 26 27 28 29 30 31 16 17 34 35 36 37 38 39 40 41 42 43 44 45 46 47 32 33
3 2 9 8 15 14 5 4 11 10 1 0 7 6 13 12 35 34 41 40 47 46 37 36 43 42 33 32 39 38 45 44 19 18 25 24 31 30 21 20 27 26 17 16 23 22 29 28
4 5 6 7 8 9 10 11 12 13 14 15 0 1 2 3 20 21 22 23 24 25 26 27 28 29 30 31 16 17 18 19 36 37 38 39 40 41 42 43 44 45 46 47 32 33 34 35
5 4 11 10 1 0 7 6 13 12 3 2 9 8 15 14 37 36 43 42 33 32 39 38 45 44 35 34 41 40 47 46 21 20 27 26 17 16 23 22 29 28 19 18 25 24 31 30
6 7 8 9 10 11 12 13 14 15 0 1 2 3 4 5 22 23 24 25 26 27 28 29 30 31 16 17 18 19 20 21 38 39 40 41 42 43 44 45 46 47 32 33 34 35 36 37
7 6 13 12 3 2 9 8 15 14 5 4 11 10 1 0 39 38 45 44 35 34 41 40 47 46 37 36 43 42 33 32 23 22 29 28 19 18 25 24 31 30 21 20 27 26 17 16
8 9 10 11 12 13 14 15 0 1 2 3 4 5 6 7 24 25 26 27 28 29 30 31 16 17 18 19 20 21 22 23 40 41 42 43 44 45 46 47 32 33 34 35 36 37 38 39
9 8 15 14 5 4 11 10 1 0 7 6 13 12 3 2 41 40 47 46 37 36 43 42 33 32 39 38 45 44 35 34 25 24 31 30 21 20 27 26 17 16 23 22 29 28 19 18
10 11 12 13 14 15 0 1 2 3 4 5 6 7 8 9 26 27 28 29 30 31 16 17 18 19 20 21 22 23 24 25 42 43 44 45 46 47 32 33 34 35 36 37 38 39 40 41
11 10 1 0 7 6 13 12 3 2 9 8 15 14 5 4 43 42 33 32 39 38 45 44 35 34 41 40 47 46 37 36 27 26 17 16 23 22 29 28 19 18 25 24 31 30 21 20
12 13 14 15 0 1 2 3 4 5 6 7 8 9 10 11 28 29 30 31 16 17 18 19 20 21 22 23 24 25 26 27 44 45 46 47 32 33 34 35 36 37 38 39 40 41 42 43
13 12 3 2 9 8 15 14 5 4 11 10 1 0 7 6 45 44 35 34 41 40 47 46 37 36 43 42 33 32 39 38 29 28 19 18 25 24 31 30 21 20 27 26 17 16 23 22
14 15 0 1 2 3 4 5 6 7 8 9 10 11 12 13 30 31 16 17 18 19 20 21 22 23 24 25 26 27 28 29 46 47 32 33 34 35 36 37 38 39 40 41 42 43 44 45
15 14 5 4 11 10 1 0 7 6 13 12 3 2 9 8 47 46 37 36 43 42 33 32 39 38 45 44 35 34 41 40 31 30 21 20 27 26 17 16 23 22 29 28 19 18 25 24
16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15
17 16 23 22 29 28 19 18 25 24 31 30 21 20 27 26 1 0 7 6 13 12 3 2 9 8 15 14 5 4 11 10 33 32 39 38 45 44 35 34 41 40 47 46 37 36 43 42
18 19 20 21 22 23 24 25 26 27 28 29 30 31 16 17 34 35 36 37 38 39 40 41 42 43 44 45 46 47 32 33 2 3 4 5 6 7 8 9 10 11 12 13 14 15 0 1
19 18 25 24 31 30 21 20 27 26 17 16 23 22 29 28 3 2 9 8 15 14 5 4 11 10 1 0 7 6 13 12 35 34 41 40 47 46 37 36 43 42 33 32 39 38 45 44
20 21 22 23 24 25 26 27 28 29 30 31 16 17 18 19 36 37 38 39 40 41 42 43 44 45 46 47 32 33 34 35 4 5 6 7 8 9 10 11 12 13 14 15 0 1 2 3
21 20 27 26 17 16 23 22 29 28 19 18 25 24 31 30 5 4 11 10 1 0 7 6 13 12 3 2 9 8 15 14 37 36 43 42 33 32 39 38 45 44 35 34 41 40 47 46
22 23 24 25 26 27 28 29 30 31 16 17 18 19 20 21 38 39 40 41 42 43 44 45 46 47 32 33 34 35 36 37 6 7 8 9 10 11 12 13 14 15 0 1 2 3 4 5
23 22 29 28 19 18 25 24 31 30 21 20 27 26 17 16 7 6 13 12 3 2 9 8 15 14 5 4 11 10 1 0 39 38 45 44 35 34 41 40 47 46 37 36 43 42 33 32
24 25 26 27 28 29 30 31 16 17 18 19 20 21 22 23 40 41 42 43 44 45 46 47 32 33 34 35 36 37 38 39 8 9 10 11 12 13 14 15 0 1 2 3 4 5 6 7
25 24 31 30 21 20 27 26 17 16 23 22 29 28 19 18 9 8 15 14 5 4 11 10 1 0 7 6 13 12 3 2 41 40 47 46 37 36 43 42 33 32 39 38 45 44 35 34
26 27 28 29 30 31 16 17 18 19 20 21 22 23 24 25 42 43 44 45 46 47 32 33 34 35 36 37 38 39 40 41 10 11 12 13 14 15 0 1 2 3 4 5 6 7 8 9
27 26 17 16 23 22 29 28 19 18 25 24 31 30 21 20 11 10 1 0 7 6 13 12 3 2 9 8 15 14 5 4 43 42 33 32 39 38 45 44 35 34 41 40 47 46 37 36
28 29 30 31 16 17 18 19 20 21 22 23 24 25 26 27 44 45 46 47 32 33 34 35 36 37 38 39 40 41 42 43 12 13 14 15 0 1 2 3 4 5 6 7 8 9 10 11
29 28 19 18 25 24 31 30 21 20 27 26 17 16 23 22 13 12 3 2 9 8 15 14 5 4 11 10 1 0 7 6 45 44 35 34 41 40 47 46 37 36 43 42 33 32 39 38
30 31 16 17 18 19 20 21 22 23 24 25 26 27 28 29 46 47 32 33 34 35 36 37 38 39 40 41 42 43 44 45 14 15 0 1 2 3 4 5 6 7 8 9 10 11 12 13
31 30 21 20 27 26 17 16 23 22 29 28 19 18 25 24 15 14 5 4 11 10 1 0 7 6 13 12 3 2 9 8 47 46 37 36 43 42 33 32 39 38 45 44 35 34 41 40
32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31
33 32 39 38 45 44 35 34 41 40 47 46 37 36 43 42 17 16 23 22 29 28 19 18 25 24 31 30 21 20 27 26 1 0 7 6 13 12 3 2 9 8 15 14 5 4 11 10
34 35 36 37 38 39 40 41 42 43 44 45 46 47 32 33 2 3 4 5 6 7 8 9 10 11 12 13 14 15 0 1 18 19 20 21 22 23 24 25 26 27 28 29 30 31 16 17
35 34 41 40 47 46 37 36 43 42 33 32 39 38 45 44 19 18 25 24 31 30 21 20 27 26 17 16 23 22 29 28 3 2 9 8 15 14 5 4 11 10 1 0 7 6 13 12
36 37 38 39 40 41 42 43 44 45 46 47 32 33 34 35 4 5 6 7 8 9 10 11 12 13 14 15 0 1 2 3 20 21 22 23 24 25 26 27 28 29 30 31 16 17 18 19
37 36 43 42 33 32 39 38 45 44 35 34 41 40 47 46 21 20 27 26 17 16 23 22 29 28 19 18 25 24 31 30 5 4 11 10 1 0 7 6 13 12 3 2 9 8 15 14
38 39 40 41 42 43 44 45 46 47 32 33 34 35 36 37 6 7 8 9 10 11 12 13 14 15 0 1 2 3 4 5 22 23 24 25 26 27 28 29 30 31 16 17 18 19 20 21
39 38 45 44 35 34 41 40 47 46 37 36 43 42 33 32 23 22 29 28 19 18 25 24 31 30 21 20 27 26 17 16 7 6 13 12 3 2 9 8 15 14 5 4 11 10 1 0
