g6	n	m	Q	bip	dist	phi	tf	mtf
N??CAB_Wda@f~?fSB{?	15	35	15	6	17	444111313302002	1	1
N??CAB_Wda@tF[No^_?	15	35	15	6	16	333111114440022	1	1
N??CAB_Wda@tfSFwNo?	15	35	15	6	18	333111114420002	1	1
N??CAB_Wda@tfSFw^_?	15	35	15	6	17	333111414420002	1	1
N??CAB_WdaHpF[Fw^_?	15	35	15	6	17	333111114422002	1	1
N??CAB_WdaHpF[No^_?	15	35	15	5	17	333111314422022	1	1
N??CAB_WdaHpFwfSNo?	15	35	15	5	17	433111144432002	1	1
N??CAB_WdaHpFwfS^_?	15	35	15	5	18	133111144422002	1	1
N??CAB_Wf_NoBynOBm?	15	36	15	6	13	444111113330202	1	1
N??CAB_[bc@nFwnONo?	15	37	15	6	14	000033031112244	1	1
N??CAB_[bc@nFwnO^_?	15	37	15	6	14	333311314440022	1	1
N??CAB_[bcB{bUnONo?	15	37	15	5	14	144411413330200	1	1
N??CAB_[bcB{bUnO^_?	15	37	15	5	14	411144142220300	1	1
N??CAB_[bcFwFwbU^_?	15	37	15	5	14	144411413330020	1	1
N??CAB_[bcUGFwBN^_?	15	35	15	5	16	000033031111424	1	1
N??CAB_[daEWBN~?B{?	15	35	15	5	17	000033001111244	1	1
N??CAB_sA[UHnOFwDy?	15	35	15	5	18	424411313320022	1	1
N??CAB_sA[UH~?FwDy?	15	35	15	5	17	441111333300022	1	1
N??CAB_sBSQh~?FwDy?	15	35	15	5	17	441111333300022	1	1
N??CAB_sB{B{nOJsFw?	15	38	15	4	14	441111113302020	1	1
N??CAB_sB{B{nOJsNo?	15	38	15	4	13	441111133302020	1	1
N??CAB_sFwNonOFwDy?	15	38	15	4	12	441111333300022	1	1
N??CAB_u@Mb{Fw^_Vg?	15	38	15	5	15	333111114220022	1	1
N??CAB_u@Mb{^_^_Vg?	15	38	15	4	15	441111133322000	1	1
N??CAB_u@Mb{^_nOFw?	15	38	15	4	15	331114442230000	1	1
N??CAB_u@M~_Fw^_Vg?	15	38	15	4	14	441111333020200	1	1
N??CAB_uAkTHHsnOB{?	15	35	15	5	20	421444411332200	1	1
N??CAB_uAkTHHs~?B{?	15	35	15	5	19	441111333000202	1	1
N??CAB_uBKBLHsFwVg?	15	35	15	6	18	124114411232300	1	1
N??CAB_uBKRHHsnOB{?	15	35	15	5	18	124114411232300	1	1
N??CAB_uBKRHHs~?B{?	15	35	15	5	19	114114410232300	1	1
N??CAB_{BSAlnO^_@}?	15	36	15	6	15	222444441110330	1	1
N??CAB_{Bc@nnOFwNo?	15	37	15	6	13	333311114440202	1	1
N??CAB_{Bc@nnOFw^_?	15	37	15	6	13	333311114440202	1	1
N??CAB_{BcUG~?BNB{?	15	35	15	5	15	000033331111422	1	1
N??CAB_{B{NonOB{B{?	15	39	15	5	11	444111113300022	1	1
N??CAB_{B{VgB{NoB{?	15	39	15	5	11	444111113300202	1	1
N??CAB_{FONonOB{A|?	15	37	15	6	12	000333331114422	1	1
N??CAB_{FwNonOB{B{?	15	39	15	5	11	222444111133300	1	1
N??CAB_}FoNonOFw?~?	15	39	15	6	12	111114442220003	1	1
N??CABoBz{Vg^_^_No?	15	41	15	3	9	300022244311111	1	1
N??CABoBz{Vg~?~?No?	15	41	15	3	11	000022244311111	1	1
N??CABoBz{Vg~?~?^_?	15	41	15	3	10	000022444311111	1	1
N??CABoB~o^?^_nO?|_	15	39	15	5	10	111113330400224	1	1
N??CABoB~wNo^_nONo?	15	41	15	3	11	000022244311111	1	1
N??CABoR_^UI~?NoNo?	15	38	15	4	14	111144412332000	1	1
N??CABoR_^UI~?No^_?	15	38	15	4	14	111144412332000	1	1
N??CABoRf_EWkSnO@do	15	35	15	5	15	111133310400024	1	1
N??CABoRf_UInOByFw?	15	37	15	5	13	202244441011303	1	1
N??CABoRf_UInO^_@|?	15	37	15	5	13	000033331211442	1	1
N??CABoRf_UI~?ByFw?	15	37	15	5	13	000033331211424	1	1
N??CABoY_^Qi~?NoNo?	15	38	15	4	17	311141412332000	1	1
N??CABoY_^Qi~?No^_?	15	38	15	4	16	441111330020020	1	1
N??CABoYf_Qi^_nO@|?	15	37	15	5	15	000033331414442	1	1
N??CABoYf_Qi~?ByFw?	15	37	15	5	15	000033331414424	1	1
N??CABor?^EY^_nONo?	15	38	15	4	17	311111442233000	1	1
N??CABor?^EY^_nO^_?	15	38	15	4	16	114444220033000	1	1
N??CABorBSQhBwKsNo?	15	35	15	5	22	411414140023000	1	1
N??CABorBSQhBwKs^_?	15	35	15	5	21	114444220000330	1	1
N??CABorBcPhBwKsNo?	15	35	15	5	18	411144142323320	1	1
N??CABorBcPhBwKs^_?	15	35	15	5	18	144411230032230	1	1
N??CABorF_EY^_nO@|?	15	37	15	5	15	000033331414442	1	1
N??CABoy?^Ay^_nONo?	15	38	15	4	14	311114442233000	1	1
N??CABoy?^Ay^_nO^_?	15	38	15	4	14	111114442233000	1	1
N??CABoyBKRHBwDsVg?	15	35	15	5	19	131444242220330	1	1
N??CABoyF_Ay^_nO@|?	15	37	15	5	13	000033331112442	1	1
N??CABo{B{NonOB{@}?	15	40	15	6	8	111133330022244	1	1
N??CABo{B{VgB{No@}?	15	40	15	6	8	333311114422020	1	1
N??CABo{F_NonOB}@~?	15	40	15	6	6	222244441113300	1	1
N??CABo{F_NonONo@~?	15	39	15	5	8	000022224441113	1	1
N??CABo{FoNonOB{?~?	15	39	15	5	9	444411113330022	1	1
N??CABo{FwNonOB{^_?	15	40	15	4	10	000022224411131	1	1
N??CB?WDSJ\AWkFo^_?	15	33	15	6	19	111444123330230	1	1
N??CB?WESJBwXkxK^_?	15	35	15	5	16	111331134402002	1	1
N??CB?WESJ[EXk~?Bw_	15	35	15	5	17	111331304400024	1	1
N??CB?W[CJ`yFoXg^_?	15	34	15	6	17	144411131322200	1	1
N??CB?W`ONRgxG]cKU_	15	34	15	6	18	433111340310424	1	1
N??CB?W`SJBwWk~?NR?	15	35	15	5	16	311113130442020	1	1
N??CB?W`WNRgxG^_NB?	15	35	15	6	16	244442200113330	1	1
N??CB?W`WNRgxG^_NQ?	15	35	15	6	18	244442100113330	1	1
N??CB?W`WNRgxG^_^@?	15	35	15	6	18	411114422330002	1	1
N??CB?W`WmKSyAfPNo?	15	34	15	7	18	133111340004202	1	1
N??CB?W`Wm]?yAXg@w_	15	32	15	5	21	144112202110031	1	1
N??CB?W`WuJQXg~?Sd_	15	35	15	5	17	313113100400224	1	1
N??CB?W`WuKSxIfPNo?	15	35	15	7	19	144111431243020	1	1
N??CB?W`WuKdXg~?RGo	15	35	15	5	16	311331304040024	1	1
N??CB?W`WuKs]cxI^_?	15	36	15	6	16	111441423232020	1	1
N??CB?W`WuKs^_xI^_?	15	36	15	6	14	111441423232020	1	1
N??CB?W`WuKsxI~?[d?	15	36	15	4	13	222442410101131	1	1
N??CB?W`WuKsxI~?^_?	15	36	15	6	14	111441223232200	1	1
N??CB?W`W}BwXg~?NQ?	15	36	15	5	17	444111132422000	1	1
N??CB?W`W}BwXg~?[D_	15	36	15	6	16	222444410000331	1	1
N??CB?W`W}Ks~?]cNo?	15	37	15	4	17	411114122300020	1	1
N??CB?W`W}Ks~?~?NQ?	15	37	15	5	17	411114122300002	1	1
N??CB?W`ZobwXg}??|G	15	35	15	5	17	144442200103301	1	1
N??CB?W`[iBwXgYe^_?	15	35	15	6	17	244242402111303	1	1
N??CB?W`[qBwxGXiNQ?	15	35	15	6	19	011331104342002	1	1
N??CB?W`[qBwxGXiNo?	15	35	15	6	18	411331304042002	1	1
N??CB?W`[qBwxGXi^_?	15	35	15	6	18	411441323333020	1	1
N??CB?W`[qBw~?XiNo?	15	36	15	6	16	411441123330020	1	1
N??CB?W`[qBw~?]cKt?	15	36	15	6	17	411441123133002	1	1
N??CB?W`[qBw~?~?Kt?	15	36	15	6	15	144114232222003	1	1
N??CB?W`[q[CXiFpNo?	15	35	15	7	19	044222401110013	1	1
N??CB?W`[q[CXiFp^_?	15	35	15	6	19	244222401110013	1	1
N??CB?W`[yBwXg~?NQ?	15	36	15	6	18	344111130422000	1	1
N??CB?W`^_@xFoXg^_?	15	34	15	6	18	444411131232200	1	1
N??CB?W`^_@xfOXgNQ?	15	34	15	7	20	211444420123300	1	1
N??CB?W`^_@xfOXgNo?	15	34	15	6	19	144411131232200	1	1
N??CB?W`^o^?FoXg?|_	15	35	15	5	17	144442200100331	1	1
N??CB?WcONBwxGZc^_?	15	34	15	6	18	444111132422300	1	1
N??CB?WcONBwxG}ALq?	15	34	15	7	19	111413303144202	1	1
N??CB?WcONRgxGZcNo?	15	34	15	6	20	144111432222000	1	1
N??CB?WcON[CFp~?Lq?	15	34	15	7	16	333111140304022	1	1
N??CB?WcON[CfOBdNo?	15	32	15	6	20	111444423132330	1	1
N??CB?WfVH^?}?^_?{o	15	37	15	4	16	111113300220024	1	1
N??CB?Ws?NdqfOxGNo?	15	34	15	6	20	441411111322000	1	1
N??CB?WsCJDqFoXg^_?	15	33	15	6	21	441441113322020	1	1
N??CB?Ww?NbYfO^_[c_	15	35	15	5	17	333111140400224	1	1
N??CB?WwCJ?}XgFs^_?	15	34	15	6	17	333111141400202	1	1
N??CB?WwCJKs}?Fs?}O	15	34	15	5	18	444113330344024	1	1
N??CB?WwF@?}fO^_Bz?	15	35	15	4	15	333111140440220	1	1
N??CB?WwFH?}fOFsNo?	15	35	15	5	16	222444414130003	1	1
N??CB?XdRSbwXgxG^_?	15	36	15	6	18	411441123320220	1	1
N??CB?XeUoBwxG^_Cv?	15	36	15	6	16	244224401111330	1	1
N??CB?XeV@KuFq^_^_?	15	38	15	7	14	244222201100133	1	1
N??CB?XeV@KuFq~?^_?	15	38	15	7	13	411441323322300	1	1
N??CB?XeVH[cFo^_Ku?	15	37	15	6	14	033113140044224	1	1
N??CB?XeVH[cFo~?Ku?	15	37	15	5	14	333113310044224	1	1
N??CB?Xs?]cufOxGNo?	15	35	15	7	20	244111134120230	1	1
N??CB?[F?wRg?}^_[F?	15	34	15	5	13	111444113330202	1	1
N??CB@OBCBbwJg[c^_?	15	32	15	4	21	411144122330020	1	1
N??CB@OICJdsTcFo^_?	15	33	15	5	20	133111144402202	1	1
N??CB@OKCyTcrC^_@}?	15	34	15	6	18	144411133300002	1	1
N??CB@OaOLbwjG\c^@?	15	34	15	7	19	311131402430202	1	1
N??CB@OaPDtcFovAMq?	15	34	15	7	19	413141320340002	1	1
N??CB@OaQccuFojI^_?	15	34	15	7	19	131311314044202	1	1
N??CB@OaSRBwHk~?Mr?	15	35	15	5	16	311131130442020	1	1
N??CB@OaSZBwHk\c^_?	15	35	15	6	18	311131130442002	1	1
N??CB@OaSZBwHk~?MR?	15	35	15	6	17	133311344002424	1	1
N??CB@OaTPCuFoTe^_?	15	34	15	6	18	313131130440202	1	1
N??CB@OaTXCuFo\c^_?	15	35	15	6	19	341131133420200	1	1
N??CB@OaUoBwjGHmMq?	15	34	15	7	19	214424424113300	1	1
N??CB@OaWNRgJg\c^@?	15	35	15	7	19	411144422113300	1	1
N??CB@OaW^BwJg~?Mq?	15	36	15	6	15	444411133422200	1	1
N??CB@OaWmIqJg~?TD_	15	35	15	6	17	313131100400224	1	1
N??CB@OaWmRgyAJgMq?	15	34	15	7	20	044222200411033	1	1
N??CB@OaW}BwJg~?Mq?	15	36	15	5	16	444111133422200	1	1
N??CB@OaW}Ds~?\cNo?	15	37	15	4	16	411144422333000	1	1
N??CB@OaW}Ds~?~?Mq?	15	37	15	5	16	411144422333000	1	1
N??CB@Oa[ZBwJg~?Mq?	15	36	15	6	16	144411133222200	1	1
N??CB@Oa[i@{Ii\c^_?	15	35	15	6	19	411144422133300	1	1
N??CB@Oa[qBwJgXe^_?	15	35	15	6	17	311331103442202	1	1
N??CB@Oa[qCtBw\c^_?	15	35	15	6	19	411144422133300	1	1
N??CB@Oa[qCtFo\c^_?	15	35	15	6	18	311131130440202	1	1
N??CB@Oa[y@{Jg~?Mq?	15	36	15	6	16	144411133222200	1	1
N??CB@Oa[y@{jG\c^_?	15	36	15	6	16	033300022111144	1	1
N??CB@Oa[yBwJg~?Mq?	15	36	15	6	17	144111133422200	1	1
N??CB@Oa^OAxJg\c^_?	15	35	15	6	19	111444422123300	1	1
N??CB@Ob[ZBwJg~?MR?	15	37	15	7	14	133311344002224	1	1
N??CB@OcO^BwjGZc^_?	15	35	15	6	17	144411133422200	1	1
N??CB@OcQc@{jI~?Du?	15	34	15	7	18	131311144440020	1	1
N??CB@OcQc@{jI~?Lq?	15	34	15	7	17	131311144340022	1	1
N??CB@OcQcBwJk~?Td?	15	34	15	7	17	131311134442020	1	1
N??CB@OcRc@{JkbY^_?	15	35	15	6	17	144411131432020	1	1
N??CB@OcRcBwbY~?Du?	15	35	15	6	19	131311114442020	1	1
N??CB@OcSZ@{Jk~?No?	15	36	15	6	16	144411133422000	1	1
N??CB@OcSZBwJk~?Lq?	15	36	15	6	18	144111131422000	1	1
N??CB@OcSZBwJk~?No?	15	36	15	6	17	131311144402022	1	1
N??CB@OcTPAxBwZc^_?	15	34	15	7	19	111414423123300	1	1
N??CB@OcTPGrFoJk^_?	15	34	15	6	20	331311134400202	1	1
N??CB@OcTPIpBwJk^_?	15	34	15	7	20	131311144402002	1	1
N??CB@OcTPIpBw~?Lq?	15	34	15	6	19	414144422132300	1	1
N??CB@OcTPIpFo~?Du?	15	34	15	6	19	141411143323002	1	1
N??CB@OcTX@uBw^_]?o	15	35	15	6	15	333311141420024	1	1
N??CB@OcTX@{^_Jk^_?	15	36	15	6	16	141411133322020	1	1
N??CB@OcTX@{^_Zc^_?	15	36	15	6	16	411144422133000	1	1
N??CB@OcTXBwZcJk^_?	15	36	15	6	16	331311134402002	1	1
N??CB@OcTXBw^_Jk^_?	15	36	15	6	16	141411143320020	1	1
N??CB@OcV_BwjGBmLq?	15	34	15	6	19	214244424113300	1	1
N??CB@OcV_BwjGByLq?	15	34	15	6	18	333011141340202	1	1
N??CB@OcV_BwjG^_@v?	15	34	15	7	18	222244411110330	1	1
N??CB@OcV_PkJk^_@|?	15	35	15	6	17	344411131432002	1	1
N??CB@OcV_TcByZcNo?	15	35	15	6	17	033311144142022	1	1
N??CB@OcV_TcBy^_Du?	15	35	15	6	17	331311144442020	1	1
N??CB@OeOmCubWyANo?	15	34	15	7	21	411441123312300	1	1
N??CB@OeOmCuiI~?No?	15	35	15	7	20	141411143332200	1	1
N??CB@OeO}@{XcjG^_?	15	35	15	6	19	144111133222000	1	1
N??CB@OePLbwjG~?No?	15	36	15	6	18	441411143320200	1	1
N??CB@OePLpkBw~?No?	15	36	15	6	16	144411133222200	1	1
N??CB@OePLpkFo~?No?	15	36	15	6	18	344111433232000	1	1
N??CB@OeRcCuBwbY^_?	15	35	15	7	19	133311144020002	1	1
N??CB@OeRcCuFobY^_?	15	35	15	7	19	133311314044202	1	1
N??CB@OeSZBwXcJg^_?	15	35	15	6	18	144111431222300	1	1
N??CB@OeTHCuBwUa^_?	15	34	15	7	20	414114412233020	1	1
N??CB@OfTX^?}?^_?{o	15	37	15	4	15	141113033220004	1	1
N??CB@OkA[bwJgbW^_?	15	34	15	6	19	333311144400002	1	1
N??CB@OwBcDs~?bYBy?	15	35	15	6	17	300033311114422	1	1
N??CB@OwCqCtjG^_By?	15	34	15	7	19	144111134323002	1	1
N??CB@OwDPRgB{DuNo?	15	35	15	6	17	222444411113003	1	1
N??CB@OwDXRgB{^_By?	15	36	15	6	15	333111141420020	1	1
N??CB@OwDXRgJg^_By?	15	35	15	6	17	144111134302002	1	1
N??CB@Oy?mpkJg~?No?	15	36	15	6	17	411144422033300	1	1
N??CB@Oy?mrgJgjGNo?	15	35	15	6	19	141411443230220	1	1
N??CB@Oy@LAyeQjGNo?	15	34	15	7	20	311414421203420	1	1
N??CB@Oy@LZ@DsbWNo?	15	34	15	6	20	114114442232300	1	1
N??CB@OyBcAyJg~?Pl?	15	35	15	7	19	144411233031002	1	1
N??CB@OyDPDsfO^_Az?	15	35	15	7	17	244141134330202	1	1
N??CB@OyDPRgBwDuNo?	15	35	15	7	18	333131113442202	1	1
N??CB@OyEgAyIibWNo?	15	34	15	7	21	411144422003330	1	1
N??CB@O{?}DsbW^_@}?	15	36	15	6	15	033311144400020	1	1
N??CB@O{?}PkjGB{No?	15	36	15	6	16	333311141400202	1	1
N??CB@O{?}TcfOB{No?	15	36	15	6	17	333311144402202	1	1
N??CB@O{CZRgjGB{No?	15	36	15	6	16	133311144402202	1	1
N??CB@O{CyRgjGB{No?	15	36	15	6	17	303311414422202	1	1
N??CB@O{CyTcB{^_No?	15	37	15	6	15	144411133300200	1	1
N??CB@O{CyTcB{~?No?	15	37	15	5	15	333311144422022	1	1
N??CB@O{F_RgjG^_@~?	15	36	15	5	14	333311144442220	1	1
N??CB@WUCJcuFo~?NP?	15	36	15	5	15	131331114400224	1	1
N??CB@WUCJcuFo~?No?	15	36	15	5	14	414114422233000	1	1
N??CB@WhNo^?fO^_?|_	15	37	15	4	16	411113300300024	1	1
N??CB@WsDH?}JcfONo?	15	34	15	6	18	441441113322200	1	1
N??CB@WsDHCuBsfONo?	15	34	15	7	18	441441113322200	1	1
N??CB@WsDHRGBsHlNo?	15	34	15	7	18	031331134404202	1	1
N??CB@_E?o^_`]FwKr?	15	33	15	6	17	111441111330202	1	1
N??CB@_EF?_}^_fWB|?	15	35	15	4	15	222444411010300	1	1
N??CB@_EF?kq`[~?B|?	15	34	15	6	16	200222244241313	1	1
N??CB@_EFG_}]_fWOmO	15	34	15	5	17	344113133044024	1	1
N??CB@_EFG_}^_FwRk?	15	35	15	5	15	422444411430300	1	1
N??CB@_EFG_}^_^_Rk?	15	35	15	6	15	411444422403003	1	1
N??CB@_EFGomXcFw^_?	15	34	15	6	16	133111144120202	1	1
N??CB@_EFG{a@{^_Rk?	15	34	15	6	16	144111133100202	1	1
N??CB@_EFG~?^_fW?}_	15	35	15	5	17	144111133100022	1	1
N??CB@_F?w[B?}^_Rk?	15	33	15	5	17	444111444223300	1	1
N??CB@_]CJ~?^_Fw?}_	15	37	15	5	14	144113133040024	1	1
N??CB@_]CJ~?^_fW?}_	15	37	15	5	14	144113033020024	1	1
N??CB@_cF_KQ^_B}Rk_	15	35	15	7	15	133111144144200	1	1
N??CB@_cF_LqFwfW@~?	15	36	15	5	15	033111144142000	1	1
N??CB@_cF_NoZcfW@~?	15	36	15	7	14	033311144142200	1	1
N??CB@_cFoRk^_Zc?~?	15	36	15	6	16	411113300300224	1	1
N??CB@_cFwRkZcB{No?	15	37	15	7	13	144111133102020	1	1
N??CB@_eBC_}}@^_Rl?	15	36	15	6	14	300333011210442	1	1
N??CB@_eBC_}~?FwRl?	15	36	15	5	14	133111444243200	1	1
N??CB@_eBC_}~?^_Rl?	15	36	15	6	14	133111344040220	1	1
N??CB@_eBK_}^_~?Rk?	15	36	15	6	16	144111133202002	1	1
N??CB@_eBK~?^_fW?}_	15	36	15	6	16	144111433230024	1	1
N??CB@_eBK~?fWFw?}_	15	36	15	7	14	144113333040224	1	1
N??CB@_{?f@}zA^_Rk?	15	37	15	6	14	133111144430220	1	1
N??CB@_{BS@}dY~?B{?	15	37	15	7	15	300333311112242	1	1
N??CB@_{BS@}dY~?No?	15	37	15	7	13	300333311112244	1	1
N??CB@_{Bc@n~?FwRk?	15	37	15	6	13	200222244110133	1	1
N??CB@_{Bc^_B{bYB{?	15	37	15	5	14	144411133330222	1	1
N??CB@_{Bc^_B{bYRk?	15	37	15	6	14	144411233030222	1	1
N??CB@_{CR^_\aB{B{?	15	37	15	6	13	000333311104422	1	1
N??CB@_{CR^_fWB{Mp?	15	37	15	7	14	300333311104224	1	1
N??CB@_{CbNoZaB{Rk?	15	37	15	7	13	344111133340022	1	1
N??CB@_{Cz@}^_^_B{?	15	39	15	6	11	033111144400220	1	1
N??CB@_{CzRkB{^_No?	15	39	15	6	11	133111144200022	1	1
N??CB@_{FORkB{DyNo?	15	37	15	5	14	000333311112224	1	1
N??CB@_{F_NoFwfW@~?	15	38	15	5	13	333111144442000	1	1
N??CB@_{F_NofWB}@~?	15	39	15	5	11	022244411113000	1	1
N??CB@_{F_NofWfW@~?	15	38	15	6	12	200244144111330	1	1
N??CB@_{FoRk^_B{?~?	15	38	15	6	13	311333300024241	1	1
N??CB@_{FwRkB{^_B{?	15	39	15	6	11	133111144220020	1	1
N??CB@_{FwRkfWB{No?	15	39	15	6	11	133111144220002	1	1
N??CB@_}FoNoFwfW?~?	15	39	15	7	11	133111144222003	1	1
N??CB@_}FoNofWfW?~?	15	39	15	6	10	144113033000224	1	1
N??CB@oYCJ`{Ds~?NP?	15	36	15	5	15	200222244403311	1	1
N??CB@oYCJ`{Ds~?No?	15	36	15	6	14	411114422233300	1	1
N??CB@o[Cy^_b[^_@}?	15	38	15	7	10	300033311124242	1	1
N??CB@o[FoRg^_b[?~?	15	37	15	6	13	300033311142420	1	1
N??CB@obW}^?}?^_?{o	15	38	15	6	14	411144422330001	1	1
N??CB@oeRcKqBw~?Pl?	15	36	15	6	16	144411133230202	1	1
N??CB@oeSZ@{Xc^_^_?	15	37	15	6	14	411144422333000	1	1
N??CB@ofVo^?bW^_?|_	15	38	15	5	13	411442022300301	1	1
N??CB@ow?VpkFs^_]`?	15	37	15	6	14	300333311102244	1	1
N??CB@owCZ@}Fs^_^_?	15	38	15	7	12	000033311122244	1	1
N??CB@owCq?vbWFsNo?	15	35	15	6	18	133111144423002	1	1
N??CB@oy?mpk}?^_?}O	15	37	15	5	15	411113300044024	1	1
N??CB@oyBcAyBw~?Pl?	15	36	15	6	16	144411233031202	1	1
N??CB@o{?}BwbW^_@}?	15	37	15	5	14	133300022211141	1	1
N??CB@o{?}PkB{^_@}?	15	38	15	5	11	144422200011131	1	1
N??CB@o{?}PkB{^_No?	15	38	15	6	11	244411133302200	1	1
N??CB@o{?}PkB{^_^_?	15	38	15	6	12	144411133302200	1	1
N??CB@o{?}PkfO^_@}?	15	37	15	6	15	311133300024224	1	1
N??CB@o{BcRgB{~?Pl?	15	37	15	6	13	133311144442020	1	1
N??CB@o{BcRg^_B{Pl?	15	37	15	5	13	300033311114422	1	1
N??CB@o{CZPkFo^_@}?	15	37	15	6	13	311133300044224	1	1
N??CB@o{CZRgB{^_@}?	15	38	15	6	12	244422200011131	1	1
N??CB@o{CZRgB{^_No?	15	38	15	6	12	144411133320200	1	1
N??CB@o{CZRgB{~?No?	15	38	15	6	12	133311144400022	1	1
N??CB@o{F_BwbW^_@~?	15	37	15	5	12	033311144442020	1	1
N??CB@o{F_RgbW^_@~?	15	37	15	6	13	000033311114242	1	1
N??CBAPBg}Bw~?Zg[B_	15	38	15	6	12	333111143000224	1	1
N??CBAPBg}Bw~?^_[B_	15	38	15	6	12	333111140000224	1	1
N??CBAPBn_bwFoZg^_?	15	37	15	6	15	444111134232200	1	1
N??CBAPBn_bwZg^_^_?	15	38	15	5	15	311144422320000	1	1
N??CBAPBn_bwZg~?^_?	15	38	15	5	14	311311404022022	1	1
N??CBAPBn_rgFo^_Ls?	15	37	15	6	16	344311134042200	1	1
N??CBAPBn_rgFo~?Ls?	15	37	15	6	17	111444421323300	1	1
N??CBAPBo\]B^_Zg^_?	15	38	15	6	13	411133303440222	1	1
N??CBAPBo\]B^_^_^_?	15	38	15	6	11	111133300440222	1	1
N??CBAPBo\]B^_~?]B?	15	38	15	6	10	222244411001331	1	1
N??CBAPBo\]B^_~?^_?	15	38	15	6	11	111133300440222	1	1
N??CBAPBq\Hs~?^_UB_	15	38	15	5	12	313311104000224	1	1
N??CBAPBsy]A^_ZgLs?	15	38	15	6	14	344111134223000	1	1
N??CBAPBsy]A^_^_Ls?	15	38	15	5	14	344111134223000	1	1
N??CBAPBsy]A~?^_Ls?	15	38	15	5	16	144111132220000	1	1
N??CBAPBv_bw^_~?Ls?	15	38	15	5	14	244411134232000	1	1
N??CBAPBv_bw~?ZgLs?	15	38	15	6	14	444111134232000	1	1
N??CBAPBv_bw~?~?Ls?	15	38	15	5	14	111144421323000	1	1
N??CBAPErD[afQ^_Ls?	15	37	15	6	15	433111343044022	1	1
N??CBAPErD[afQ~?Ls?	15	37	15	7	16	411444421322300	1	1
N??CBAPErHbw~?ZgNo?	15	38	15	5	13	411441423323000	1	1
N??CBAPErHbw~?~?Ls?	15	38	15	6	13	411441423323000	1	1
N??CBAPErHrgZg^_^_?	15	38	15	6	13	411441423323000	1	1
N??CBAPErHrgZg~?^_?	15	38	15	6	13	411411323320200	1	1
N??CBAPFo}LsZg~?Ls?	15	40	15	4	10	122300032441111	1	1
N??CBAPFo}NoZg~?No?	15	40	15	4	12	122000032441111	1	1
N??CBAPFr\Ls^_~?Ls?	15	41	15	3	10	300300032411141	1	1
N??CBAPFr\No^_~?No?	15	41	15	3	11	400222043311111	1	1
N??CBAPFr\No~?~?No?	15	41	15	4	12	300000212111441	1	1
N??CBAPFr\^_~?~?^_?	15	41	15	4	9	022022434131111	1	1
N??CBAPS_]DejC{ANo?	15	34	15	7	20	141411443302200	1	1
N??CBAPS_]DsJK~?Y@o	15	35	15	6	16	331311114400024	1	1
N??CBAPS_]PiJK{ANo?	15	34	15	7	20	311144421033020	1	1
N??CBAPS_}BwJK~?Ls?	15	36	15	5	17	444111134222000	1	1
N??CBAPS_}BwjC~?Ls?	15	36	15	5	17	444111134222000	1	1
N??CBAPS_}RgJK~?Ls?	15	36	15	6	18	344111134022000	1	1
N??CBAPS_}RgjC~?Ls?	15	36	15	5	18	033000321211144	1	1
N??CBAPS`Xbw~?ZgNo?	15	37	15	4	16	411411423320020	1	1
N??CBAPS`Xbw~?~?Ls?	15	37	15	5	16	411411323320002	1	1
N??CBAPSbcBwJKbU^_?	15	35	15	6	18	131311314442002	1	1
N??CBAPScYdeFoZg^_?	15	36	15	6	19	344111434320200	1	1
N??CBAPScYdeFo^_^_?	15	36	15	6	18	144111432322200	1	1
N??CBAPScYtaFo~?Ls?	15	36	15	6	17	144411434322200	1	1
N??CBAPSdWbw^_~?Ls?	15	37	15	5	17	311411423320000	1	1
N??CBAPSdWbw~?ZgLs?	15	37	15	5	15	311311404320200	1	1
N??CBAPSdWbw~?~?Ls?	15	37	15	5	16	411411323402002	1	1
N??CBAPSdWdeFoZg^_?	15	36	15	6	17	331311334400202	1	1
N??CBAPSdWdeFo^_^_?	15	36	15	6	16	141411443322000	1	1
N??CBAPSdWtaFo~?Ls?	15	36	15	6	16	341411404322000	1	1
N??CBAPSfOAxbSJKNo?	15	34	15	6	20	311411423323220	1	1
N??CBAPSfOAxfOJKNo?	15	34	15	6	19	444144112232030	1	1
N??CBAPSf_@tjCFoLs?	15	34	15	6	20	244244101230300	1	1
N??CBAPSf_@tjCFoNo?	15	34	15	6	19	311144422023000	1	1
N??CBAPSf_@xFojCLs?	15	34	15	6	19	444311134432200	1	1
N??CBAPSf_@xJKZg^_?	15	35	15	6	19	311144421023000	1	1
N??CBAPSf_@xJK^_^_?	15	35	15	6	17	111144422223300	1	1
N??CBAPSf_@xfOJKLs?	15	34	15	7	20	211244421023300	1	1
N??CBAPSf_@xfOJKNo?	15	34	15	6	19	114144442223030	1	1
N??CBAPSf_@xfOjCLs?	15	34	15	6	20	214244121210330	1	1
N??CBAPSf_@xjC^_Ls?	15	35	15	6	18	311144422023000	1	1
N??CBAPSf_@xjC~?Ls?	15	35	15	6	18	411411323402002	1	1
N??CBAPWbc@fFofS^_?	15	35	15	5	17	422444210110003	1	1
N??CBAPWf_@fFofSLs?	15	35	15	6	19	322000230334141	1	1
N??CBAPWf_@fFofSNo?	15	35	15	6	17	133111340423002	1	1
N??CBAPWf_@fFofS^_?	15	35	15	6	17	133111040423002	1	1
N??CBAPWg}Bw~?ZgRi?	15	38	15	6	13	144111134322002	1	1
